"","GSM456661.CEL.gz","GSM456662.CEL.gz","GSM456663.CEL.gz","GSM456664.CEL.gz","GSM456665.CEL.gz","GSM456667.CEL.gz","GSM456668.CEL.gz","GSM456669.CEL.gz","GSM456670.CEL.gz","GSM456671.CEL.gz","GSM456672.CEL.gz","GSM456673.CEL.gz","GSM456676.CEL.gz","GSM456677.CEL.gz","GSM456678.CEL.gz"
"ENSMUST00000001055",4.99968995751365,5.23499037674417,4.87321562903477,5.30140403773875,5.12779520965738,5.40706746459908,5.15528529443346,5.23632177011607,5.22193237049439,5.2343917220452,4.97212233429143,5.2343917220452,5.36084850834945,5.64533413968142,5.25056392382765
"ENSMUST00000001083",4.74050955409253,4.49942543032772,4.54470144718137,7.62260677358572,7.14741356105407,8.21364903853545,8.14738261483737,7.66921815055348,9.01102635865301,9.23327251154434,9.47518436445409,6.70309880218357,7.35645212397444,6.66592132908418,7.60989155496382
"ENSMUST00000001122",5.8647096891652,5.70027759169792,5.71185658849847,6.58122671728683,6.34702769121692,7.16286805469736,7.1944089647479,6.77682891492886,7.41391422891452,7.66581469471012,7.64755443911768,6.45093664794366,6.83386118214844,6.26532704885816,6.94754758157753
"ENSMUST00000001126",5.19172507908792,5.04270448239646,5.04123967408656,5.27157308422702,5.36461343993482,5.51376874117808,5.47754316984798,5.39836365996331,6.52483832900731,6.80160116108434,6.49972383656256,5.91360974592548,6.3115214975513,6.19152416510764,6.67355050604313
"ENSMUST00000001147",6.44322685928107,6.48479295084507,6.20752441943567,6.19390486476983,6.37657067109566,6.48939384226666,6.21442289697928,6.24996221354844,6.24996221354844,6.25205620605368,6.05216911413634,6.44209095975675,6.09356353530639,6.1386571792879,6.18248748041879
"ENSMUST00000001148",7.67642190023834,7.72632182075846,7.87987849007126,7.29990194151691,7.79259741725995,6.44556721786243,6.69227462586998,6.51477030200264,6.41378327187887,6.44416291041099,6.17167000100664,5.7243812100815,6.14369323332908,6.05648326402324,5.91155054675898
"ENSMUST00000001183",5.59251280975481,5.62616072311302,5.69595402674712,5.7838846718961,5.69022746565973,5.8404502070541,5.47642499440502,5.96276712157646,5.64470090125776,5.74877971863699,5.81668404278052,5.72009527326603,5.70363679295817,5.93292438989209,5.56424260130049
"ENSMUST00000001187",4.9303297705708,4.9562404484006,5.15357095816131,4.64666264678859,4.68537853950736,4.6412709362288,4.61431786425976,4.84702877538859,5.50269386941103,5.30873347512458,5.3997024534531,5.67561683427551,5.91914729199796,5.69869763559294,5.88352198097244
"ENSMUST00000001204",7.9333381225333,7.87720475030076,8.11519836836344,7.38932874030638,7.84150802916383,6.96687662991783,7.07171575069849,7.20167716963322,7.36173707519236,7.35591145625027,7.27293358972865,8.16027773321491,9.36919791755544,8.58648219845507,9.50017856466977
"ENSMUST00000001242",7.54450705956015,7.32156681258521,7.32156681258521,7.00476551851238,7.0926271014052,6.6001324758283,6.4819156881451,6.41650925091992,7.45523348040238,7.64062884072421,6.35610656750343,7.45483396967404,8.50012262826163,7.9370288221661,8.45991488736556
"ENSMUST00000001253",6.06122228322436,5.8441021373572,5.97433254449353,6.03903316470021,5.95377077355106,6.26918409463879,6.21774590773531,5.99037711589127,5.78448311186041,5.95377077355106,5.83634453964831,5.81810200723718,6.00021205707216,5.50760609260076,5.84899916947929
"ENSMUST00000001254",4.91044061557076,4.82224357961462,4.7763540305836,4.74279293208363,4.64798966546284,4.79846226473921,4.79846226473921,4.81810535316299,4.74476367590482,4.79846226473921,4.81462301724846,4.94659434134965,4.91978510450252,5.06828621590194,4.59159066023324
"ENSMUST00000001452",9.55372904640219,9.63903276075987,9.54464146569165,10.2288293807921,10.2459242695453,10.7173968096993,11.2255943394323,10.7271234805457,11.161408355132,11.2841804190083,11.237522140123,11.2289921607419,10.8432050788072,10.0744664094757,11.1906939641757
"ENSMUST00000001497",6.3440365606913,6.47048692207507,6.65060776124206,6.51723746193622,6.35213706966542,6.64445429681482,6.33002805027391,6.34073987359223,6.35101795878823,6.58454755661055,6.30330161909872,6.2521103284729,6.28042330520164,6.05181281038824,6.26760101792294
"ENSMUST00000001513",9.01832001877677,8.89531198847196,9.22180293733839,7.3394845892229,7.58251498081167,7.12959300163069,7.51784340356694,7.18472881567798,6.92095785340821,6.87528028337479,7.026699421559,6.67865688969446,6.5396799632072,6.68808921090377,6.93418837048716
"ENSMUST00000001562",6.7391121476596,6.85769493327383,6.73910120215319,6.60444857682247,6.7544165985444,6.69117255517236,6.39090368396268,6.96468522253688,6.07343420578071,6.12196180485257,6.00862652700489,6.11684025758304,5.7315899011017,6.0323297346798,5.90374896094201
"ENSMUST00000001565",5.23223429085815,5.25274250451909,5.57531008592912,6.76898980393836,6.45868538601867,7.38907635389604,7.791865865231,7.10797654841212,7.54919676717955,7.87600048009004,7.5610732248535,6.20863372636414,6.45331773852861,6.06768128804108,6.39908685978341
"ENSMUST00000001599",5.2572485407123,5.44195344705215,5.3391672158286,5.78145785587914,5.91890748528204,7.10308780472272,7.34531722939162,6.85199297494256,6.06126162433261,6.04428549485936,6.54052423157955,4.38617986612237,5.45685142208251,5.86111328170344,5.57873766646945
"ENSMUST00000001713",5.78646012212411,5.8204938367662,5.67525586583887,5.80854015042188,5.92679025749813,5.62000247513919,5.589381871309,5.43426945701039,5.72068094416245,5.44332043925118,5.48018027049235,5.58497794771295,5.6873019267633,5.7078448450591,5.6300632695233
"ENSMUST00000001715",4.26347173829552,4.02163885599673,4.31818972779763,4.29386365761936,4.09026558038209,4.32418798801255,4.23454642119972,4.25137158089128,4.32783509113086,4.65336798222447,4.57667152296766,4.60207784677669,4.55436368321781,3.98409709960644,4.3696843038133
"ENSMUST00000001716",4.95589601838839,4.64694191949559,4.93724893948961,5.37302701321262,5.1537449668473,5.02781624337647,5.01527568872032,5.19678073775492,5.86406682755068,5.93286888242305,5.79313198028333,6.04112485624132,6.81348173606132,6.53624354662823,7.04844750678854
"ENSMUST00000001720",6.25761920616721,6.35697295748649,6.24865878346812,6.31036291946972,6.50992234095886,6.69239925744088,6.50922096328954,6.56599369431815,6.73876551039951,6.78262721043173,6.79222636243295,6.60083069439508,6.33578686003962,6.80645226191053,6.30130013135888
"ENSMUST00000001790",6.55390780269309,6.45475909808827,6.55018570727325,5.95608367798656,5.64729294687207,5.59929977546108,5.73771270939186,5.69371365621266,5.53615623259866,5.30386295077489,5.41770410012921,5.43075492447487,5.87042166249369,5.55542674356818,5.43358524508838
"ENSMUST00000001806",7.31773437663629,7.04481247707582,7.22400535270636,6.31108688974369,6.18387421203657,6.51255775066599,6.18092381689974,5.99653499753525,6.28234283123617,6.08633463146306,6.30251411017956,6.26296095390526,7.41621889443218,6.62783293139459,7.3698212704791
"ENSMUST00000001927",4.23725796295448,4.50280988589903,4.12392710465366,4.3517539358288,4.11444544924078,4.23331977327499,4.33255224834818,4.16022142259089,3.89624773257352,4.35427162953579,4.07527966153287,4.95912065438628,4.2161613898379,4.1533609901436,4.25124957616339
"ENSMUST00000001963",5.86346834984,5.84236020220849,5.77437860383599,5.8689061211597,5.90218491252775,5.9939588714834,5.76537469269889,5.86776943440753,5.9366588308878,6.08145057879726,5.84170826058445,5.63886938191146,5.80113918781367,5.84936220040002,5.91965850343752
"ENSMUST00000002008",6.36700133106332,6.36515187857501,6.44594364720808,6.34867505277471,6.47737492926243,6.36515187857501,6.31146001336881,6.36515187857501,6.27715535518796,6.50398284583586,6.36515187857501,6.3799381854857,6.25109906833416,6.37877109839788,6.35786628915647
"ENSMUST00000002013",4.97507055975484,5.06641468248395,4.74443775243827,4.33811630633177,4.34776396441432,4.09595373597407,4.27722487134877,4.52943021839823,4.03350656855436,4.1194155873465,4.2831106913178,4.5238279165996,4.26607570472834,4.81464717106595,4.37976303245611
"ENSMUST00000002087",5.10527877068818,5.0625358185965,4.99769875854742,5.30651737975715,5.16634179034491,5.21929677595197,5.28918375303915,5.27477198110428,5.09541758041375,5.39390210111887,5.17523702122785,5.12494613184069,5.19094430826484,5.31321394544521,5.23994943394509
"ENSMUST00000002090",4.64084431845346,4.63731965625017,5.0336559734852,5.45958587655287,5.42135255619418,6.60186396741858,6.28552496020847,6.23300541490801,7.44137142013533,7.67686872727088,7.89736111107904,5.31122685444245,7.04610523405566,6.23268750724392,7.36956233112758
"ENSMUST00000002101",3.84901202267142,4.29585756168384,4.02307656599071,4.21217665276246,4.24594008298708,4.60947883699886,4.1348356666396,4.28169196426819,4.36744433863941,4.1730005662498,4.29585756168384,4.44128112334078,4.11705399741595,4.87770201469414,4.4450948829966
"ENSMUST00000002127",5.46533795151538,5.53498030049534,5.72989975389396,6.00675607396512,5.76994963586161,5.6055378066483,5.63171710661968,5.84293325950433,5.97970241234279,5.88225993706386,5.86516047225463,5.76554393554041,6.01643518267363,5.87742398652652,5.77458183526372
"ENSMUST00000002171",6.00729896914059,5.73922374775634,5.99643245586741,6.082567692077,6.22964520323182,7.5884058893319,7.61704574977865,7.29741504477021,9.32016852372393,8.98799040448328,9.00286292782677,7.69767387694221,8.75507212084583,7.94828403639598,8.91958861010698
"ENSMUST00000002259",3.6314858640421,3.66067023670717,3.64620189068868,4.10719930290964,3.91134285508274,3.62124067860125,3.48669318768834,3.85513921619761,3.59243918664451,3.53510577289434,3.49674517213002,3.72894482959887,3.51211356684838,4.51296763138447,3.75566313695158
"ENSMUST00000002274",6.35930370324009,6.30577343215242,5.91319219229237,5.76874566085433,5.89805129498752,5.46108641012936,5.2877508956625,5.44494994446084,5.74237419577905,5.48777906333921,5.61074613797015,5.72269550985639,5.62701081643536,5.60332218458353,5.5508695948078
"ENSMUST00000002292",9.03430561509433,9.07898374419181,9.3208276945671,8.4566064889982,8.95158417485276,9.01979580748815,8.98195729432297,9.19260679974459,8.500483624081,8.49900844305382,8.69068709473757,6.75554368933965,7.60303387538711,7.36903539033957,7.99221178451754
"ENSMUST00000002368",11.7490542366802,11.8135254000534,11.7066668168197,11.1688263295302,11.9558294509041,11.4411643970755,11.451704399224,11.741868731067,9.80034955269752,9.6585084465623,10.1329417260668,9.25398400092375,9.15215667840818,8.65461351459905,9.47021417083309
"ENSMUST00000002389",4.46612430766273,4.66644269028501,4.68343832609998,4.51629025587957,4.43606838157798,4.66644269028501,4.49833459176513,4.76005087753028,4.82839322331549,4.65153316499109,4.66644269028501,4.87716662246254,4.91449222906036,5.4760250419344,4.60994548783271
"ENSMUST00000002444",5.85584947486963,5.6289750931662,5.79779349000393,5.78388467189611,6.02724413510024,5.83470715028719,5.62269767041962,5.99333869384214,5.57269057179465,5.4060356626433,5.48407945614318,5.46165753532439,5.26507231402608,5.86596614583604,5.38847026521602
"ENSMUST00000002456",5.21139370022557,5.17406400337602,5.19603413167769,5.27250887717528,5.11502226408851,5.21376426506083,5.13315581394045,5.06039483857661,4.86498206043235,4.99813300500117,4.88472558948112,5.03824807699722,4.94136626152496,5.16539668190163,4.80322430647846
"ENSMUST00000002529",11.4357445405483,11.6371150073157,10.9748310853036,9.46497868050273,9.18033007808557,9.13411909815401,9.78723462897029,9.37872502696561,9.629301978939,9.4749911819278,9.58429795522325,9.98317223132052,9.35671500137736,8.65742667869214,9.51451662659
"ENSMUST00000002551",6.6054393163206,6.70229433111108,6.2993400426078,5.79386697394382,5.76826609598064,5.72923907452859,5.58320561774399,5.48006149616655,5.95475004185729,6.12313790112119,6.56319422042023,5.71443940799983,5.56107803394467,6.01236102090352,5.8698899435763
"ENSMUST00000002588",8.29824078027027,8.09330979861075,8.22448122746425,7.46800335471816,7.3079237003526,6.93574542991927,6.64811871012779,6.98287483906098,6.12907144640723,6.2043257276489,6.22592496584652,6.36914331538861,6.14145757075479,5.44944007620465,6.05573148463395
"ENSMUST00000002640",6.8461504828794,6.73728730233884,6.99091412084649,6.00896626689811,6.19323542491055,4.99966329643995,5.09479097234732,5.01213293005833,4.94847939909818,4.91978086971294,5.11541164196054,4.81976390283387,5.45551578456658,4.79749333014399,5.39625228238603
"ENSMUST00000002663",5.11249956480808,5.07255885288587,5.24941304638441,5.02721301204216,5.10145545973329,4.98244358768958,4.91442286748111,4.86534599429102,4.92363624966119,4.98244358768958,4.82777979054329,4.75626414601625,5.26412896761724,4.69431463964499,4.98244358768958
"ENSMUST00000002677",5.26416390645849,5.27342084936909,5.30582658498132,5.20682623851174,5.09977691102462,5.10918509351632,5.08199387316101,5.0791088443123,5.02955295503824,5.09575512238184,4.93388843981595,5.35588913634776,5.15146779680294,5.02765360269326,4.93963038510379
"ENSMUST00000002678",4.79384951021319,5.10196795179653,4.53237982491498,5.06251354304681,4.98685766971912,5.11032276689256,4.79627580613565,5.23592890755297,4.89422419299445,4.71992072689115,5.17592044503119,4.98685766971912,4.98197542834273,5.24703079257612,5.0426023241925
"ENSMUST00000002708",4.41176329622948,4.40051758774286,4.43878642342892,4.47483536753859,4.72244120750694,4.49490630339033,4.5005644478126,4.61178074766645,4.59044618842762,4.70078575106236,4.07432453955324,4.35750660759611,4.41265662885992,4.96490639858062,4.49149064312155
"ENSMUST00000002710",9.09711604713227,9.23254565542789,9.21191253312595,7.75278985249841,7.58554136374766,8.08839653807848,7.94252331026845,8.14801898428476,7.8444628372111,7.92758735080745,8.07371279087524,5.91307542017408,6.75625474385277,6.24974189259509,7.02869838346523
"ENSMUST00000002756",5.87452253772152,5.92621453817848,6.23353182931436,5.40107153284526,5.85018982221703,6.2615884917207,6.69083142425612,6.12758466989088,5.73500231587761,5.6142067460276,6.12462629723098,5.08640270087255,5.53268015211995,4.94830547717836,5.38705023245192
"ENSMUST00000002845",6.03891204658112,6.07041053580767,5.83988090756618,5.81918016406387,5.65889616292042,5.52283979482001,5.4755233244858,5.48772206980886,5.54815628350463,5.56610981026883,5.2744896357046,5.52855346102739,5.6011305644307,5.99105440777059,5.73798285997587
"ENSMUST00000002846",5.39202664097429,5.51047113030708,5.22752032537466,5.61351414942087,5.47036572720597,5.29794027209089,5.00874586814978,5.51491152141841,5.43504644694154,5.39202664097429,5.31063494145836,5.10802287792167,5.35105391154566,5.34353400977961,5.25977348460248
"ENSMUST00000002883",6.39850521883553,6.5713889366361,6.39437913146729,6.58709929631192,6.25294935701282,6.24287837648975,6.56257362620727,6.14883923211682,6.39850521883553,6.39850521883553,6.3428895053071,6.67062079028755,6.47220805591826,5.95927051859304,6.44038564013126
"ENSMUST00000002885",5.64071313879924,5.70169059731364,5.66728444398119,5.73892375731544,5.71950204404802,5.69234256349469,5.65329841247007,5.65329841247007,5.5487665035867,5.70052979802753,5.65329841247007,5.56203530778013,5.57622103293502,5.5655029475126,5.6531320070895
"ENSMUST00000002908",4.64850075948487,4.98413550151683,4.89063725577872,5.03109304497406,5.12497746541061,5.10816481937994,5.23115948396236,5.01248292201483,4.99093680529878,5.00093537398439,5.21905042561312,4.61604132949109,5.01459555929225,4.9593283675134,4.93419556690047
"ENSMUST00000002964",6.06918975582043,5.97308935761715,6.04420975778773,6.13649456174415,5.74793997088732,5.84143496186695,5.85502185220444,6.13778336795449,6.27952245364298,6.38731181254798,6.19008786929449,6.42277060538111,6.95850045085859,6.47937336730475,7.08781840864986
"ENSMUST00000002979",8.72218264693208,8.3947922484516,8.47417237279099,5.09806586168819,5.43185485385688,5.06598878412541,5.01861934012472,5.4505379719148,5.17623052504328,5.18989340718384,5.02804425702138,6.94608681755436,7.45354559357422,6.64649793844081,7.53081297803057
"ENSMUST00000003066",4.5864239482906,4.76552967298344,4.72244519762199,4.47005325870034,4.81296175601793,4.6235991489687,4.80820769178468,4.92754933125589,4.75448071874138,5.02269796660294,4.77916885199317,4.98092142937681,5.60026522610821,6.05103462846474,5.73460302432415
"ENSMUST00000003071",5.61793859636541,5.79626251137504,5.62839640664412,5.69968465619846,5.7339513546639,5.6143645938803,5.85927327337696,5.83226228978577,5.72790167807567,5.84568192587296,5.77416005905828,6.11014082885909,5.64826962215057,5.55258430538712,5.62785285334384
"ENSMUST00000003074",5.40495015612787,5.12538615549883,5.37213070461826,5.86683634566062,5.77993866209476,5.71188297107693,5.6701315868446,5.74873062075851,5.89257845777103,5.79754774613046,5.61078744995602,5.78248465336315,6.10280014839317,6.36449086067413,6.12231996861407
"ENSMUST00000003135",6.62550142572796,6.66614842923276,6.6916669788866,6.97650938023334,6.87344312042045,6.85597702478896,6.8424796220895,6.62759963019568,7.70001093481492,7.6964091353522,7.04594356133747,7.38599871977195,8.09085443485862,7.54571693970203,7.85436674646099
"ENSMUST00000003137",6.41920974684731,6.45836344890382,6.68996358787954,6.13292936664636,6.23794615307624,6.12888854876061,6.34170764957042,5.83316122913146,6.03068123935667,6.05853449894759,6.06089939761448,5.9637586122323,5.92131473992021,5.26319648965397,5.90406207614389
"ENSMUST00000003207",5.88910158832565,5.99065293901878,5.88910158832565,6.00800714732843,5.79017314866861,5.80583797962754,5.70775385107289,5.88910158832565,5.90898806650704,5.7013372208514,5.88910158832565,6.28047815311606,5.91527616675568,5.88910158832565,5.80397347683899
"ENSMUST00000003245",5.27772325781284,5.42745705780785,5.52839128792463,4.77626280334213,4.77415384677945,4.8963605335146,5.25362116190211,4.88369796119203,5.5494261819594,5.63030478777724,5.33051044683898,7.11955036693292,9.94693377164906,9.10153408285979,10.4356060254916
"ENSMUST00000003351",5.33447089340798,5.33810308198218,5.48931292004385,5.74057648646546,5.66492020197011,5.63813557847402,5.77263790273711,5.66566243829416,5.63895776830809,5.72954984251274,5.47486223519333,5.62417774106728,5.79918037703048,5.63895776830809,5.80885301730359
"ENSMUST00000003360",5.53872161499589,5.70282195315401,5.47544479747093,5.57327100870638,5.92920601738907,5.74928957029404,5.74928957029404,5.80717036046456,5.70927052296895,5.75382358150739,5.73494715977769,5.76566379141507,5.7774755772231,5.89940805761618,5.80509562154673
"ENSMUST00000003370",5.4625575360518,5.26126138263819,5.62613438295738,5.55924741038817,5.34726596855952,5.48713551060207,5.32370549591085,5.38338850683922,5.4316949056335,5.28705304207103,5.37103525156946,5.34136820422054,5.31156991336177,5.18485150561574,5.19824384066532
"ENSMUST00000003433",6.34478321395828,6.67754206641336,6.48042255524582,7.43669711204284,7.54480944676811,7.56821458363533,7.61393427434164,7.71366433276138,7.04361504410964,7.32956822469143,7.07984356504566,6.82498204810796,6.690033989127,6.48246853107293,6.78024602564314
"ENSMUST00000003442",5.32592286012518,5.42343873873005,5.42110626785308,5.68092882171886,6.10951630266692,4.91287279758778,4.62376246558114,5.47244198375979,5.89361858459415,5.67667087206165,5.20929885915365,5.77411937645032,6.2065855386014,5.87787766213146,6.0381357101644
"ENSMUST00000003459",5.21387236816742,5.12294601088882,5.22874164262195,5.56259411747423,5.706823603402,5.73688722837283,5.82572165815232,5.57017147971397,5.45759801151155,5.41828364818001,5.5490787685254,5.36554460202444,5.40250847173591,5.77756060664713,5.32387216438914
"ENSMUST00000003461",5.72767211950855,5.76058545933538,5.83495725211011,5.22169775631432,5.64546028801868,5.65538733578311,5.51741040962785,5.56931328772586,5.65843088670213,5.64546028801868,5.64546028801868,5.47684973983813,5.64546028801868,5.65390712841815,5.80808836126137
"ENSMUST00000003512",6.06894675353499,6.06980221978101,6.18931340537975,6.44038162553811,6.39114809122698,6.89777718718372,6.73397131860142,6.56951561059625,6.43743123009606,6.60068061406748,6.67926978116933,5.52541417264621,6.06508965345336,5.77306483779461,6.04405717346352
"ENSMUST00000003554",6.73983681289635,6.65099662230019,6.93218642965062,6.8408857098507,6.49622853958418,6.59363373641697,6.57821358923191,6.25322923810942,6.58462837972987,6.62813844194098,6.66087159183908,6.52773941527984,6.59363373641697,5.63863760653163,6.42171982181939
"ENSMUST00000003569",5.2112777631043,5.42251496425059,5.24026124592014,5.26639159230749,5.25318455918939,5.46483014464333,5.210846149542,5.27747030966093,5.16073717641291,5.03438434678872,5.27416388385463,5.31501603430581,5.13852116208168,5.20607010345739,5.14283820658332
"ENSMUST00000003572",9.24446424679679,9.0349865430048,9.14069330100574,8.11041486050233,8.6654250030588,9.22079070606209,9.4470640574616,9.34321041170554,9.45218059126078,9.43710656445966,9.62721672650892,10.2255610764537,10.8970303156647,9.93636044000285,10.8766457677778
"ENSMUST00000003575",7.83775368388836,7.76856073921626,7.88086067827852,6.78963361592871,6.92277889287857,7.34455992912477,7.1270027070228,7.26043963563005,8.72889335046358,8.87659383981079,8.91942439846699,9.73054267074569,10.8236348520487,9.85424467854082,10.8287534475944
"ENSMUST00000003597",4.1829181813423,4.30896950628727,4.48267780520259,4.65431678327823,4.48666713378074,4.27365971694652,4.20300399221432,4.22845955268839,4.41086695774575,4.03252092591677,4.58686523095705,4.28312580710229,3.80598289003319,4.54450432969795,3.96039845328977
"ENSMUST00000003635",6.02819925859017,5.71943120999979,6.16608108447656,5.336725571467,5.61350337699281,5.59717831504143,5.69240563122585,4.70571358485473,5.44572048070323,5.88162030779227,5.26858049754197,5.5586336102278,5.49024476082008,5.1937810600583,5.26406022020276
"ENSMUST00000003659",6.53945201327819,6.72266233245426,6.69180366649667,6.07398142336311,5.64084975985759,6.2448712771177,6.07168669435117,6.11448275587696,6.0663714361431,6.00550770379644,6.44855547496492,5.71396397605614,6.3467550145412,6.09870739987223,6.29659366971203
"ENSMUST00000003720",5.28958958047518,4.79411414768826,4.8975362618692,4.36275179165079,4.83964341952637,5.35301357131762,5.27397364130867,5.35271075922835,4.84814415831321,4.78157605451922,5.27035915921088,6.73318222228494,7.0380639849558,6.08490399944065,7.22574282687757
"ENSMUST00000003754",6.66698503446686,6.66162094917361,6.59412773629413,6.67920381462761,6.49136638601601,6.46897387541525,6.50094402254282,6.34234950650453,6.52921748366937,6.62988147099073,6.65234923333071,6.54793648111336,6.26803859639852,6.06096279880994,6.18937273589954
"ENSMUST00000003907",5.19192525388292,5.19360896342239,5.04697269741298,5.36114424896324,5.37560321589142,5.83353140502031,5.44145337554409,5.31565422553662,5.62882266195721,5.92514795494555,5.97365443165426,5.58039540637456,5.2016138408484,5.51595065985244,5.48495691054622
"ENSMUST00000003922",11.487244577368,11.376909724576,11.4112910553853,11.1418442443579,11.5311937213357,10.1662066951386,10.1801023613298,10.2962049177115,9.87908533569049,9.87311787261179,9.45581400992953,8.66897523973872,8.72702005463571,8.10064508866377,8.92385568910951
"ENSMUST00000003947",4.37525394038291,4.52438556465582,4.47189329684557,4.53061015977353,4.43499998769517,4.18427341028355,4.10653474299318,3.9477209288206,4.21997000021077,4.51712210339241,4.21451278016885,3.96876453728629,4.44491482527728,3.37321814710858,4.14234107950491
"ENSMUST00000004036",5.58087797407373,5.31708669128576,5.48657843965187,5.7157453303214,5.61066592354125,5.76009403013883,5.88186816307471,5.75227871717115,5.67783454025465,5.68193128485316,5.72509730125445,5.44539245842447,5.33274100680389,5.14663330762135,5.62636191548518
"ENSMUST00000004050",6.69289976341871,6.4987094368255,6.88584817892694,5.35561848089818,5.76411169497156,5.40637646665871,5.37582261759628,5.53909708769374,5.04533577339341,5.15483773738829,5.14748533317842,5.12809225790649,5.23171432774422,4.97148258508764,5.09394275227244
"ENSMUST00000004057",7.66846771985348,7.32256270730331,7.34297477692079,6.39546951654128,6.9326725984785,6.70076417271887,6.5244703635416,6.81982099576341,6.95383710861741,7.03689605013199,6.40837618175175,7.42674094220487,8.50929299637713,8.24146632244933,8.45808088546868
"ENSMUST00000004134",7.23777449753852,7.48923274538826,7.4982246894528,6.14772462405488,6.56094918171555,5.27853086893333,5.20798871735809,5.38672001692059,5.1022069910159,5.03811751060839,5.12275910623353,4.97129721773397,5.38169826440315,5.54140107915416,4.80615349495081
"ENSMUST00000004136",6.05515275236403,6.1338330325515,6.07075652792046,6.40841480917437,6.28709907714638,5.98744637749145,6.04444810827016,5.97723356452802,5.96058558860206,6.03608496532704,5.98994784812475,5.74897983146743,6.11639583819738,5.8301042487778,6.06308252063926
"ENSMUST00000004172",6.71696530523193,6.61090983671486,6.5693952937302,7.8062450706221,7.80802830422867,8.63660562546704,8.54968181418739,8.27075588859912,7.80810465112703,7.69422213107311,8.04257703666627,7.39743227132634,7.67093410457129,7.19662233253468,7.9355839574758
"ENSMUST00000004201",5.5267078463963,5.4926078269638,5.75586460783765,6.0714466577296,5.96139153107106,6.09497474153031,6.31989622780514,5.96276712157646,6.07594788923191,6.26917565920277,5.9214440628869,5.64048449186925,5.36232428089813,4.96667199583005,5.46052152058317
"ENSMUST00000004203",9.59202244175086,9.70566532406851,9.46161728968824,9.45018788833852,9.54930363022521,9.71769327658318,10.2097052539923,9.80959710233585,9.27371594103989,9.39840301848881,9.42490137576004,8.14173127910333,8.13908516785186,7.68657729862245,8.33371226693119
"ENSMUST00000004316",6.39044973376394,6.27890121782677,6.30168848772745,6.56961010459533,6.52229309908995,7.12009553013311,7.21832245236453,6.80068920399567,8.50829614909256,8.58962707220614,8.6752352938334,7.98215885770802,9.75914462102121,8.75464639525093,9.72220412149066
"ENSMUST00000004327",10.2010250968059,10.307831796989,10.3907347773606,8.07813189348684,8.25155983542738,7.09665662005166,7.17991504410228,7.06340002988469,6.93688316823673,7.03478529051694,6.49523439605468,6.55248133584188,6.86137730036075,6.51297845814105,6.79870675687493
"ENSMUST00000004375",9.49185257628879,9.63719024712303,9.51173121040001,9.15381899317039,9.30927346825476,9.98797353792972,10.4134038302657,9.82439645590778,10.7224854202371,10.8180083274875,10.5087214930342,10.2049502253712,10.6248786273352,9.80043226795881,10.9498209990213
"ENSMUST00000004377",5.95273043275808,6.10069701440886,6.00312087733692,5.93041013995089,5.79060487704776,5.81304429328617,5.66776101929282,5.77769033154513,6.42961572943602,6.26571528683866,6.47284257165981,5.8483146101439,6.02903264539141,6.20787287845672,6.27870391597353
"ENSMUST00000004378",4.89297798414835,4.89297798414835,4.75588606694496,4.98877206138118,4.58900620308275,4.5621616346346,4.96045496827146,4.67398295755988,5.23651929040759,5.44423414881248,5.10941076471307,5.36012666351894,5.02581405106848,5.38992692800355,4.74347694613345
"ENSMUST00000004453",7.17415329199655,7.27251139684104,7.49961601889184,6.15355693186764,6.00399376863587,5.92314811593529,5.9476942286468,5.77214757051152,5.74511159909423,5.78853032925468,5.7234271564983,5.80675415183137,5.75128181751365,5.46230083300083,5.62785285334384
"ENSMUST00000004470",9.65864002402596,9.62821092765787,9.70236097179699,8.18958306427682,8.18265256006416,8.81151026769799,9.22270622435911,8.69113151616286,8.97045318661557,9.00862164744008,9.32579299451349,8.1180526442585,8.45880601872096,7.44063597770814,8.39410962065605
"ENSMUST00000004480",6.20134803198312,6.12665531264697,5.9005755454115,6.30048478984492,6.14121008319186,6.00645963603372,5.90703181483886,5.9639087411221,5.90050459486001,6.03719946301935,6.0462282134603,6.11763669806594,6.24384837756834,5.97352829630395,6.31840940322918
"ENSMUST00000004655",5.25490973618344,5.21515885298996,5.12565724255562,4.79171426805465,4.97838318973275,4.51219937545693,4.81071784662181,4.41344609728911,4.36497742760348,4.40229977115348,4.6307009819943,4.62002121947555,4.31914514857059,4.3994840688815,4.37229964320383
"ENSMUST00000004657",2.3714609925249,2.53263430840316,2.54838043478161,2.59086405806039,2.68908075173746,2.41738285494162,2.78636569112138,2.67101339367653,2.59770874928684,2.76960426879779,2.96157098127555,2.58820220616257,2.65963052923052,2.75705418585858,2.34983189607397
"ENSMUST00000004673",5.08780624472505,5.26959491505658,5.22740691059503,4.95289703410878,5.23477169183272,4.99917362023502,5.35707733182858,5.08780624472505,5.08780624472505,5.08780624472505,5.19657838070721,5.08633260580897,5.04709800686609,4.79447166745094,5.08780624472505
"ENSMUST00000004729",6.34419932326105,6.65704391672974,6.54829022479122,7.11969135012392,6.96368031495721,7.7775338243626,7.60474805555998,7.54354482632844,8.8049672209706,8.96925843900009,8.77260887588912,8.99490509167289,10.2482958510307,9.47150043928272,10.5545496870176
